state,district,year,new_parties,new_parties_caste,new_parties_socialist,new_parties_communist,new_parties_secular,new_parties_nationalist,new_parties_economic,new_parties_liberal,new_parties_religious,new_parties_ethnic,new_parties_farleft,new_parties_national_scope,new_parties_state_scope,new_parties_regional_scope,new_parties_subnational_scope,new_parties_farright,new_parties_farming,voting_participation,total_parties,political_concentration
Tamil Nadu,Salem,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0.61108232,7,555.55554
Tamil Nadu,Salem,1996,4,0,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0.65361845,7,294.11765
Tamil Nadu,Salem,1998,2,0,1,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0.57697445,5,1000
Tamil Nadu,Salem,1999,7,1,0,1,2,0,0,4,1,0,1,2,5,0,6,0,1,0.59165269,10,476.19049
Tamil Nadu,Sivaganga,1967,4,0,0,2,0,1,0,1,0,0,2,3,1,0,1,1,0,0.79033399,4,2500
Tamil Nadu,Sivaganga,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.74238116,2,5000
Tamil Nadu,Sivaganga,1977,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.68413919,3,2500
Tamil Nadu,Sivaganga,1980,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.70851159,3,1666.6666
Tamil Nadu,Sivaganga,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73919922,3,3333.3333
Tamil Nadu,Sivaganga,1989,2,1,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0.65969658,5,1111.1111
Tamil Nadu,Sivaganga,1991,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0.62401849,5,526.3158
Tamil Nadu,Sivaganga,1996,3,1,0,0,0,0,0,2,0,0,0,1,2,0,2,0,0,0.63807368,5,1111.1111
Tamil Nadu,Sivaganga,1998,3,2,0,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0.57448018,6,1428.5714
Tamil Nadu,Sivaganga,1999,2,0,0,2,0,0,0,0,0,0,2,1,1,0,1,0,0,0.55856979,7,909.09088
Tamil Nadu,Thanjavur,1951,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.63471127,2,1115.0272
Tamil Nadu,Thanjavur,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.54937333,3,1668.8311
Tamil Nadu,Thanjavur,1962,2,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0.752482,5,1250.001
Tamil Nadu,Thanjavur,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84461766,3,1666.6761
Tamil Nadu,Thanjavur,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.81393689,3,1667.5889
Tamil Nadu,Thanjavur,1977,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.77450573,2,5000
Tamil Nadu,Thanjavur,1980,2,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0.77597547,4,2000
Tamil Nadu,Thanjavur,1984,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.79466242,3,3333.3333
Tamil Nadu,Thanjavur,1989,2,1,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0.72551864,5,1428.5714
Tamil Nadu,Thanjavur,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.70118701,6,1000
Tamil Nadu,Thanjavur,1996,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.72399795,6,666.66669
Tamil Nadu,Thanjavur,1998,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.63714409,4,2000
Tamil Nadu,Thanjavur,1999,3,0,0,1,0,0,0,1,0,0,1,1,2,0,2,0,0,0.63059789,5,1428.5714
Tamil Nadu,Theni,1951,4,0,2,1,0,1,0,1,0,0,3,4,0,0,0,0,0,0.6556012,4,2500
Tamil Nadu,Theni,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53472722,2,2000
Tamil Nadu,Theni,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70026255,2,3333.3333
Tamil Nadu,Theni,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.77292305,3,3333.3333
Tamil Nadu,Theni,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70998722,2,2000
Tamil Nadu,Theni,1977,2,0,0,1,0,0,0,1,0,0,1,0,2,0,2,0,0,0.69335759,3,2000
Tamil Nadu,Theni,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68842697,3,3333.3333
Tamil Nadu,Theni,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71468389,3,1250
Tamil Nadu,Theni,1989,2,1,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0.65320617,5,526.3158
Tamil Nadu,Theni,1991,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.61711973,5,769.23077
Tamil Nadu,Theni,1996,3,0,0,0,0,0,0,2,0,1,0,1,2,0,3,0,0,0.67166001,7,476.19049
Tamil Nadu,Theni,1998,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.57181668,5,769.23077
Tamil Nadu,Theni,1999,2,1,0,1,0,0,0,1,0,0,1,0,2,0,2,0,0,0.59357148,6,625
Tamil Nadu,Thiruvallur,1951,6,1,2,0,1,1,0,2,0,0,2,4,0,1,1,0,0,0.87409395,6,833.33331
Tamil Nadu,Thiruvallur,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45785519,2,5000
Tamil Nadu,Thiruvallur,1962,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.70505023,3,2500
Tamil Nadu,Thiruvallur,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78442657,3,1428.5714
Tamil Nadu,Thiruvallur,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.74346626,2,5000
Tamil Nadu,Thiruvannamalai,1957,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.47334561,2,2000
Tamil Nadu,Thoothukudi,1951,2,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.48755869,2,5000
Tamil Nadu,Thoothukudi,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
Tamil Nadu,Thoothukudi,1962,2,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0.70998275,3,3333.3333
Tamil Nadu,Thoothukudi,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72878736,3,2000
Tamil Nadu,Thoothukudi,1971,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.721986,3,3333.3333
Tamil Nadu,Thoothukudi,1977,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.63494956,3,1428.5714
Tamil Nadu,Thoothukudi,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.63299352,4,1111.1111
Tamil Nadu,Thoothukudi,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67888057,3,2500
Tamil Nadu,Thoothukudi,1989,2,1,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0.60462517,5,769.23077
Tamil Nadu,Thoothukudi,1991,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.56576532,6,833.33331
Tamil Nadu,Thoothukudi,1996,2,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0.6088872,5,625
Tamil Nadu,Thoothukudi,1998,2,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.53948379,5,1428.5714
Tamil Nadu,Thoothukudi,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52351326,4,1428.5714
Tamil Nadu,Tiruchirappalli,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.6075145,3,2000
Tamil Nadu,Tiruchirappalli,1957,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.51641381,3,1666.6666
Tamil Nadu,Tiruchirappalli,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76596683,3,3333.3333
Tamil Nadu,Tiruchirappalli,1967,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.77073681,2,5000
Tamil Nadu,Tiruchirappalli,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.73548925,3,3333.3333
Tamil Nadu,Tiruchirappalli,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68937784,3,2000
Tamil Nadu,Tiruchirappalli,1980,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.71936059,3,1250
Tamil Nadu,Tiruchirappalli,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76069212,3,1666.6666
Tamil Nadu,Tiruchirappalli,1989,3,1,0,0,0,0,0,2,0,0,0,1,1,1,2,0,0,0.67696631,6,909.09088
Tamil Nadu,Tiruchirappalli,1991,3,1,1,0,1,0,0,1,0,0,1,2,1,0,1,0,0,0.63169926,7,769.23077
Tamil Nadu,Tiruchirappalli,1996,3,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0.67308068,7,303.0303
Tamil Nadu,Tiruchirappalli,1998,2,2,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0.54970473,6,1111.1111
Tamil Nadu,Tiruchirappalli,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56401956,4,769.23077
Tamil Nadu,Tirunelveli,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.66027611,3,1447.9023
Tamil Nadu,Tirunelveli,1957,2,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0.55944449,4,1257.2548
Tamil Nadu,Tirunelveli,1962,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.72545695,5,1428.6425
Tamil Nadu,Tirunelveli,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77501339,5,1250.329
Tamil Nadu,Tirunelveli,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.72917223,5,1667.9229
Tamil Nadu,Tirunelveli,1977,2,0,0,1,0,0,0,1,0,0,1,0,2,0,2,0,0,0.66940379,5,1000.0246
Tamil Nadu,Tirunelveli,1980,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0.67697549,5,909.71313
Tamil Nadu,Tirunelveli,1984,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.75674808,5,1666.9498
Tamil Nadu,Tirunelveli,1989,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.68450755,6,476.33566
Tamil Nadu,Tirunelveli,1991,2,1,1,0,0,0,0,1,0,0,1,1,0,1,2,0,0,0.6686914,7,500.42099
Tamil Nadu,Tirunelveli,1996,4,1,0,0,0,0,0,3,0,0,0,2,2,0,3,0,0,0.69944322,10,370.37109
Tamil Nadu,Tirunelveli,1998,3,2,0,0,0,0,0,3,0,0,0,1,2,0,2,0,0,0.6528585,8,715.31689
Tamil Nadu,Tirunelveli,1999,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.6487487,6,556.83325
Tamil Nadu,Tirupur,1951,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.56737578,2,5000
Tamil Nadu,Tirupur,1967,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.75997645,3,3333.3333
Tamil Nadu,Tirupur,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.68673509,2,5000
Tamil Nadu,Viluppuram,1951,4,0,1,0,1,1,0,1,0,0,1,2,0,1,2,0,1,1.0944985,4,1250
Tamil Nadu,Viluppuram,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48486233,2,3333.3333
Tamil Nadu,Viluppuram,1962,2,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0.64328408,4,2003.245
Tamil Nadu,Viluppuram,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76641244,3,1432.3079
Tamil Nadu,Viluppuram,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.72395819,5,2000.6144
Tamil Nadu,Viluppuram,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68660331,3,2000
Tamil Nadu,Viluppuram,1980,2,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0.63397378,3,2500
Tamil Nadu,Viluppuram,1984,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.74691606,3,3333.3333
Tamil Nadu,Viluppuram,1989,3,1,0,1,0,0,0,2,0,0,1,1,1,1,2,0,0,0.68691665,6,1428.5714
Tamil Nadu,Viluppuram,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.67896765,3,3333.3333
Tamil Nadu,Viluppuram,1996,2,1,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0.70020771,6,625
Tamil Nadu,Viluppuram,1998,2,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.63389063,6,833.33331
Tamil Nadu,Viluppuram,1999,2,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0.61643225,6,1250
Tamil Nadu,Virudhunagar,1951,3,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0.66043305,3,1253.6473
Tamil Nadu,Virudhunagar,1957,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.97659999,3,1250
Tamil Nadu,Virudhunagar,1962,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.7065388,3,3333.3333
Tamil Nadu,Virudhunagar,1967,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.80690187,3,3333.3333
Tamil Nadu,Virudhunagar,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72487855,3,2500
Tamil Nadu,Virudhunagar,1977,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.70523131,3,1250
Tamil Nadu,Virudhunagar,1980,3,0,0,0,0,1,0,3,0,0,0,2,1,0,1,0,0,0.68429977,4,666.66669
Tamil Nadu,Virudhunagar,1984,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.74856985,4,2000
Tamil Nadu,Virudhunagar,1989,4,1,0,1,0,0,0,2,0,0,1,1,2,1,3,0,0,0.72272521,6,434.78262
Tamil Nadu,Virudhunagar,1991,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.6345076,6,434.78262
Tamil Nadu,Virudhunagar,1996,5,1,0,0,0,0,0,3,0,1,0,2,1,2,4,0,0,0.69247168,8,232.55814
Tamil Nadu,Virudhunagar,1998,2,2,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0.64950103,6,769.23077
Tamil Nadu,Virudhunagar,1999,2,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0.62861037,5,625
Travancore Cochin,Alappuzha,1951,4,1,1,0,0,1,0,2,0,0,1,2,0,1,1,0,0,0.78853202,4,1116.593
Travancore Cochin,Ernakulam,1951,3,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0.69800031,3,3333.3333
Travancore Cochin,Kanyakumari,1951,3,0,1,0,0,0,0,1,0,0,1,1,1,1,2,0,0,0.6640656,4,1256.0894
Travancore Cochin,Kollam,1951,4,0,2,0,0,1,0,1,0,0,2,3,0,0,0,0,0,1.4574744,4,1250
Travancore Cochin,Kottayam,1951,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.80487001,3,1668.1195
Travancore Cochin,Pathanamthitta,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.73011529,3,3333.3333
Travancore Cochin,Thiruvananthapuram,1951,4,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.71538687,4,910.86615
Travancore Cochin,Thrissur,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.51064521,3,3333.3333
Tripura,Tripura,1951,7,0,0,2,0,2,0,2,0,0,2,6,0,0,0,2,0,0.51831901,4,3333.3333
Tripura,Tripura,1957,3,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,1.2712762,3,1428.5714
Tripura,Tripura,1962,3,2,1,0,0,0,0,2,0,0,1,1,0,2,2,0,0,0.70089549,4,3333.3333
Tripura,Tripura,1967,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0.75521785,2,5000
Tripura,Tripura,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62655622,5,2500
Tripura,Tripura,1977,3,2,0,0,0,0,0,2,0,0,0,1,0,2,2,0,0,0.73267692,4,2500
Tripura,Tripura,1980,5,0,0,0,0,1,0,5,0,0,0,5,0,0,2,0,0,0.80552709,6,2000
Tripura,Tripura,1984,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.78231966,4,2500
Tripura,Tripura,1989,2,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0.8574965,5,2000
Tripura,Tripura,1991,3,1,0,2,0,0,0,1,0,0,2,2,0,1,1,0,0,0.70045394,7,1428.5714
Tripura,Tripura,1996,5,0,0,1,0,0,0,0,0,0,1,1,2,1,3,0,0,0.80406862,8,1111.1111
Tripura,Tripura,1998,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.82403809,6,2000
Tripura,Tripura,1999,4,0,0,2,0,0,0,0,0,1,2,2,0,2,2,0,0,0.70053577,9,2000
Uttar Pradesh,Agra,1951,3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0.4741978,3,1003.9008
Uttar Pradesh,Agra,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.77238864,4,1018.2811
Uttar Pradesh,Agra,1962,5,1,1,0,0,0,0,2,1,0,1,4,0,1,1,1,0,0.63639408,7,1025.8076
Uttar Pradesh,Agra,1967,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.61782998,7,562.27179
Uttar Pradesh,Agra,1971,4,1,0,1,1,1,0,2,0,0,1,2,1,1,3,0,1,0.52303386,7,557.61212
Uttar Pradesh,Agra,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.65749151,3,914.31921
Uttar Pradesh,Agra,1980,5,1,0,0,0,1,0,4,1,0,0,4,1,0,1,0,0,0.53983217,8,263.26138
Uttar Pradesh,Agra,1984,4,1,1,0,1,0,0,1,0,0,1,2,0,1,2,0,0,0.6103068,6,226.09499
Uttar Pradesh,Agra,1989,5,1,2,1,0,0,0,1,0,0,3,3,1,0,3,0,0,0.54386371,9,217.02234
Uttar Pradesh,Agra,1991,4,0,1,0,1,0,0,0,0,0,2,3,0,1,3,0,1,0.47799495,13,166.93541
Uttar Pradesh,Agra,1996,12,1,2,0,2,1,0,1,0,1,3,3,1,7,10,0,1,0.47899854,18,104.36689
Uttar Pradesh,Agra,1998,6,1,0,1,0,0,0,1,0,2,1,0,1,4,8,0,0,0.57612526,13,263.22552
Uttar Pradesh,Agra,1999,2,0,1,0,1,0,0,0,0,0,1,0,0,2,4,0,0,0.58382034,9,322.84164
Uttar Pradesh,Aligarh,1951,5,1,2,0,0,1,0,2,0,0,2,5,0,0,0,1,0,0.96453387,5,1250
Uttar Pradesh,Aligarh,1957,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0080278,4,1428.5714
Uttar Pradesh,Aligarh,1962,2,1,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0.54821682,4,1666.6666
Uttar Pradesh,Aligarh,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56844777,4,1250
Uttar Pradesh,Aligarh,1971,4,0,2,1,1,0,0,0,0,0,3,2,1,1,2,0,1,0.61300236,6,1428.5714
Uttar Pradesh,Aligarh,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6479097,3,1666.6666
Uttar Pradesh,Aligarh,1980,4,2,0,0,0,0,0,4,0,0,0,3,0,1,1,0,0,0.50219673,6,384.61539
Uttar Pradesh,Aligarh,1984,3,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0.55168855,5,500
Uttar Pradesh,Aligarh,1989,4,0,1,1,0,0,0,0,0,0,2,3,0,0,1,0,0,0.50548548,8,714.28571
Uttar Pradesh,Aligarh,1991,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.50485581,7,555.55554
Uttar Pradesh,Aligarh,1996,5,0,0,1,1,0,0,1,0,0,2,1,0,3,3,0,0,0.40670136,12,243.90244
Uttar Pradesh,Aligarh,1998,5,1,1,0,1,1,0,1,1,0,1,2,1,2,3,0,1,0.50266838,10,526.3158
Uttar Pradesh,Aligarh,1999,7,4,0,1,0,0,0,4,1,0,2,2,2,3,5,0,0,0.45055038,12,625
Uttar Pradesh,Allahabad,1951,6,0,3,0,0,1,0,1,1,0,3,5,0,0,0,0,0,0.80429745,6,1108.7628
Uttar Pradesh,Allahabad,1957,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0.5150134,4,2500
Uttar Pradesh,Allahabad,1962,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.54968727,3,3333.3333
Uttar Pradesh,Allahabad,1967,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5183636,3,3333.3333
Uttar Pradesh,Allahabad,1971,3,1,0,0,1,1,0,2,0,0,0,2,0,1,1,0,1,0.46538097,6,909.09088
Uttar Pradesh,Allahabad,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.54153532,4,909.09088
Uttar Pradesh,Allahabad,1980,4,1,0,0,0,0,0,3,1,0,0,3,1,0,1,0,0,0.48058346,5,500
Uttar Pradesh,Allahabad,1984,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.57165933,4,384.61539
Uttar Pradesh,Allahabad,1989,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.44645789,6,416.66666
Uttar Pradesh,Allahabad,1991,5,1,1,1,1,0,0,1,0,0,3,4,0,1,2,0,1,0.4057954,11,208.33333
Uttar Pradesh,Allahabad,1996,6,2,0,1,1,0,0,2,0,0,2,0,0,6,7,0,1,0.37099853,12,136.9863
Uttar Pradesh,Allahabad,1998,5,1,1,1,0,0,0,1,1,0,2,3,0,2,3,0,0,0.48008591,11,476.19049
Uttar Pradesh,Allahabad,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.45977351,6,1000
Uttar Pradesh,Ambedkar Nagar,1962,4,0,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,0.50363237,4,1666.6666
Uttar Pradesh,Ambedkar Nagar,1967,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.57402849,4,2500
Uttar Pradesh,Ambedkar Nagar,1971,2,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0.40901536,4,2500
Uttar Pradesh,Ambedkar Nagar,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.58656204,3,3333.3333
Uttar Pradesh,Ambedkar Nagar,1980,4,1,0,1,0,0,0,3,0,0,1,4,0,0,0,0,0,0.53494018,5,1428.5714
Uttar Pradesh,Ambedkar Nagar,1984,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.58588374,4,588.23529
Uttar Pradesh,Ambedkar Nagar,1989,4,0,1,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0.55736536,8,1000
Uttar Pradesh,Ambedkar Nagar,1991,3,1,2,0,0,0,0,1,0,0,2,2,1,0,2,0,0,0.53121728,8,714.28571
Uttar Pradesh,Ambedkar Nagar,1996,4,1,1,0,0,0,0,1,0,1,1,1,0,3,3,0,0,0.49134177,9,400
Uttar Pradesh,Ambedkar Nagar,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.61934245,6,1000
Uttar Pradesh,Ambedkar Nagar,1999,3,1,0,1,0,0,0,1,1,0,1,1,1,1,3,0,0,0.60919404,10,666.66669
Uttar Pradesh,Azamgarh,1951,7,0,3,1,0,1,0,1,0,0,4,6,0,0,0,1,0,0.73019826,7,952.60797
Uttar Pradesh,Azamgarh,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.82787961,3,1428.5714
Uttar Pradesh,Azamgarh,1962,3,0,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0.50263149,6,1666.6666
Uttar Pradesh,Azamgarh,1967,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.50591826,5,2000
Uttar Pradesh,Azamgarh,1971,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.45559895,4,1250
Uttar Pradesh,Azamgarh,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.57222503,3,2000
Uttar Pradesh,Azamgarh,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.54613161,4,714.28571
Uttar Pradesh,Azamgarh,1984,3,0,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,0.55921453,6,454.54544
Uttar Pradesh,Azamgarh,1989,4,0,1,0,0,0,0,0,1,0,1,2,1,0,2,0,0,0.48235697,7,833.33331
Uttar Pradesh,Azamgarh,1991,3,1,1,0,0,0,0,1,1,0,1,2,0,1,1,0,0,0.49523425,7,526.3158
Uttar Pradesh,Azamgarh,1996,3,1,0,0,0,0,0,1,0,1,0,0,0,3,4,0,0,0.49129781,11,270.27026
Uttar Pradesh,Azamgarh,1998,2,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0.5525434,7,833.33331
Uttar Pradesh,Azamgarh,1999,2,1,0,0,0,0,0,1,1,0,0,0,2,0,4,0,0,0.54441309,10,666.66669
Uttar Pradesh,Baghpat,1967,3,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0.63640863,3,1666.6666
Uttar Pradesh,Baghpat,1971,4,1,0,0,1,1,0,2,0,0,1,3,0,1,1,0,1,0.6176393,6,1666.6666
Uttar Pradesh,Baghpat,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.74825448,2,5000
Uttar Pradesh,Baghpat,1980,4,1,0,1,0,0,0,3,0,0,1,3,1,0,1,0,0,0.70341963,5,909.09088
Uttar Pradesh,Baghpat,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63480926,3,526.3158
Uttar Pradesh,Baghpat,1989,3,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0.62679446,6,833.33331
Uttar Pradesh,Baghpat,1991,3,1,1,0,0,0,0,2,0,0,1,2,0,1,2,0,0,0.514588,7,909.09088
Uttar Pradesh,Baghpat,1996,5,0,2,0,1,0,0,1,0,0,2,2,0,2,2,0,0,0.52466422,9,333.33334
Uttar Pradesh,Baghpat,1998,4,1,0,0,1,0,0,1,0,1,0,1,0,2,2,0,1,0.55613112,8,769.23077
Uttar Pradesh,Baghpat,1999,3,1,0,0,2,0,0,1,0,0,0,1,1,1,3,0,0,0.57114989,9,526.3158
Uttar Pradesh,Bahraich,1951,8,0,3,0,0,1,0,2,1,0,3,5,1,1,2,1,0,0.38518617,8,857.82831
Uttar Pradesh,Bahraich,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39278907,3,2002.4993
